City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Thiruvananthapuram,2017-12-16,49.07,68.19,2.27,8.52,6.2,7.14,1.26,3.07,10.52,1.07,2.97,0.98,87.0,Satisfactory
Thiruvananthapuram,2017-12-17,52.59,69.96,1.99,7.28,5.38,6.56,1.23,3.38,7.27,1.07,2.97,0.98,94.0,Satisfactory
Thiruvananthapuram,2017-12-18,53.21,71.95,2.05,6.68,5.17,6.14,1.25,4.12,8.78,1.07,2.97,0.98,79.0,Satisfactory
Thiruvananthapuram,2017-12-19,47.43,71.07,2.15,5.55,4.64,6.16,1.3,4.54,22.21,1.07,2.97,0.98,125.0,Moderate
Thiruvananthapuram,2017-12-20,33.58,46.85,2.19,5.68,4.7,6.6,1.15,3.96,15.67,1.07,2.97,0.98,71.0,Satisfactory
Thiruvananthapuram,2017-12-21,39.14,56.57,2.24,4.42,4.16,6.23,1.27,5.13,21.79,1.07,2.97,0.98,78.0,Satisfactory
Thiruvananthapuram,2017-12-22,26.11,41.88,2.24,5.42,4.65,6.11,1.16,3.44,34.32,1.07,2.97,0.98,68.0,Satisfactory
Thiruvananthapuram,2017-12-23,40.41,59.38,2.27,3.96,3.93,5.83,1.31,4.1,34.25,1.07,2.97,0.98,76.0,Satisfactory
Thiruvananthapuram,2017-12-24,33.34,49.75,2.31,4.35,4.2,5.38,1.0,5.42,39.37,1.07,2.97,0.98,66.0,Satisfactory
Thiruvananthapuram,2017-12-25,47.76,64.2,2.33,3.86,3.95,5.05,1.07,3.39,37.88,1.07,2.97,0.98,76.0,Satisfactory
Thiruvananthapuram,2017-12-26,60.35,79.85,2.21,7.01,4.26,9.86,1.31,3.44,41.78,1.07,2.97,0.98,94.0,Satisfactory
Thiruvananthapuram,2017-12-27,64.68,86.73,1.83,9.64,6.49,10.06,1.38,3.89,41.2,1.07,2.97,0.98,103.0,Moderate
Thiruvananthapuram,2017-12-28,72.44,98.85,1.92,9.2,6.41,9.19,1.36,3.89,39.1,1.07,2.97,0.98,129.0,Moderate
Thiruvananthapuram,2017-12-29,61.44,85.7,1.91,11.28,7.53,9.12,1.2,3.38,29.28,1.07,2.97,0.98,112.0,Moderate
Thiruvananthapuram,2017-12-30,73.02,100.61,1.94,10.86,7.23,10.6,1.42,4.14,41.68,1.07,2.97,0.98,145.0,Moderate
Thiruvananthapuram,2017-12-31,59.05,80.02,1.94,6.57,5.08,9.57,1.19,4.32,42.77,1.07,2.97,0.98,118.0,Moderate
Thiruvananthapuram,2018-01-01,64.62,88.43,1.88,8.79,6.13,8.34,1.28,3.51,46.69,1.07,2.97,0.98,106.0,Moderate
Thiruvananthapuram,2018-01-02,64.43,88.75,1.96,7.51,5.59,9.27,1.32,3.29,44.93,1.07,2.97,0.98,119.0,Moderate
Thiruvananthapuram,2018-01-04,67.0,90.64,1.94,16.88,10.52,9.93,1.4,5.21,48.75,1.07,2.97,0.98,106.0,Moderate
Thiruvananthapuram,2018-01-05,76.69,118.0,1.98,15.1,9.62,11.15,1.32,7.36,46.77,1.07,2.97,0.98,145.0,Moderate
Thiruvananthapuram,2018-01-07,78.68,101.17,1.9,10.07,6.9,10.54,1.27,6.67,59.76,1.07,2.97,0.98,186.0,Moderate
Thiruvananthapuram,2018-01-08,69.38,95.2,1.98,17.84,10.93,10.15,1.69,6.81,55.21,1.07,2.97,0.98,127.0,Moderate
Thiruvananthapuram,2018-01-09,83.7,115.88,1.89,18.3,11.15,11.01,1.55,6.16,40.89,1.07,2.97,0.98,137.0,Moderate
Thiruvananthapuram,2018-01-10,81.02,109.22,1.83,15.68,9.77,10.88,1.58,7.43,35.72,1.07,2.97,0.98,169.0,Moderate
Thiruvananthapuram,2018-01-11,51.42,71.31,1.89,15.84,9.68,7.89,1.57,5.36,39.0,1.07,2.97,0.98,123.0,Moderate
Thiruvananthapuram,2018-01-13,47.04,67.32,1.88,14.84,9.35,7.43,1.58,5.48,35.78,1.07,2.97,0.98,127.0,Moderate
Thiruvananthapuram,2018-01-14,38.06,53.93,1.91,10.5,7.08,6.23,1.25,4.52,56.36,1.07,2.97,0.98,120.0,Moderate
Thiruvananthapuram,2018-01-15,50.17,72.73,1.88,15.14,9.49,6.37,1.58,6.34,49.1,1.07,2.97,0.98,162.0,Moderate
Thiruvananthapuram,2018-01-16,72.69,95.26,1.79,17.55,10.75,6.73,1.54,5.81,17.45,1.07,2.97,0.98,108.0,Moderate
Thiruvananthapuram,2018-01-19,67.73,98.15,1.92,16.13,10.15,9.1,1.4,8.08,55.7,1.07,2.97,0.98,120.0,Moderate
Thiruvananthapuram,2018-01-24,79.84,112.83,1.7,13.4,8.48,9.33,1.17,5.65,61.27,1.07,2.97,0.98,170.0,Moderate
Thiruvananthapuram,2018-01-25,57.42,84.26,1.54,11.85,7.51,7.65,0.91,5.66,33.61,1.07,2.97,0.98,132.0,Moderate
Thiruvananthapuram,2018-01-26,55.36,89.49,1.69,14.22,8.92,6.62,0.89,7.52,32.93,1.07,2.97,0.98,92.0,Satisfactory
Thiruvananthapuram,2018-01-27,61.78,99.88,1.67,11.75,7.61,7.78,0.88,9.01,49.57,1.07,2.97,0.98,99.0,Satisfactory
Thiruvananthapuram,2018-01-28,49.7,71.88,1.67,13.8,8.7,6.94,0.92,6.7,35.46,1.07,2.97,0.98,93.0,Satisfactory
Thiruvananthapuram,2018-01-29,70.43,99.08,1.76,16.42,10.13,5.49,1.18,6.18,50.39,1.07,2.97,0.98,112.0,Moderate
Thiruvananthapuram,2018-01-30,68.26,96.6,1.75,12.11,7.84,6.18,0.92,4.95,52.8,1.07,2.97,0.98,121.0,Moderate
Thiruvananthapuram,2018-02-01,75.74,114.76,1.82,9.16,6.26,5.89,1.14,5.4,51.89,1.07,2.97,0.98,144.0,Moderate
Thiruvananthapuram,2018-02-05,55.14,93.88,1.67,12.09,7.76,6.82,0.94,7.87,61.4,1.07,2.97,0.98,100.0,Satisfactory
Thiruvananthapuram,2018-02-06,52.43,89.88,1.71,11.41,7.45,5.81,0.91,7.27,52.53,1.07,2.97,0.98,96.0,Satisfactory
Thiruvananthapuram,2018-02-07,41.4,71.72,1.79,11.18,7.41,4.84,0.94,4.22,47.85,1.07,2.97,0.98,80.0,Satisfactory
Thiruvananthapuram,2018-02-08,30.24,47.29,1.66,14.71,9.07,4.22,0.89,5.42,36.32,1.07,2.97,0.98,66.0,Satisfactory
Thiruvananthapuram,2018-02-09,42.41,63.08,1.81,15.58,9.72,4.92,0.95,6.25,51.88,1.07,2.97,0.98,80.0,Satisfactory
Thiruvananthapuram,2018-02-10,42.91,65.34,1.83,12.29,7.92,5.96,0.95,3.92,45.62,1.07,2.97,0.98,71.0,Satisfactory
Thiruvananthapuram,2018-02-11,41.06,70.25,1.82,20.97,12.65,5.38,0.88,4.78,38.89,1.07,2.97,0.98,72.0,Satisfactory
Thiruvananthapuram,2018-02-13,55.79,86.42,1.72,19.57,11.81,8.94,0.94,6.77,48.7,1.07,2.97,0.98,92.0,Satisfactory
Thiruvananthapuram,2018-02-14,62.38,95.91,1.71,18.51,11.2,8.47,0.93,6.77,50.03,1.07,2.97,0.98,94.0,Satisfactory
Thiruvananthapuram,2018-02-15,41.22,84.58,1.67,20.75,12.31,7.17,1.08,5.26,49.33,1.07,2.97,0.98,99.0,Satisfactory
Thiruvananthapuram,2018-02-16,45.86,72.11,1.57,20.96,12.37,6.63,1.04,4.7,54.5,1.07,2.97,0.98,82.0,Satisfactory
Thiruvananthapuram,2018-02-17,52.27,82.45,1.65,18.84,11.31,6.34,1.14,7.58,56.25,1.07,2.97,0.98,88.0,Satisfactory
Thiruvananthapuram,2018-02-20,58.11,89.44,1.56,19.72,11.74,7.37,1.09,7.71,61.85,1.07,2.97,0.98,105.0,Moderate
Thiruvananthapuram,2018-02-21,62.07,101.58,1.68,20.39,12.2,7.39,1.07,6.9,55.37,1.07,2.97,0.98,112.0,Moderate
Thiruvananthapuram,2018-02-23,41.55,90.78,1.69,20.09,12.02,6.86,0.98,8.05,55.44,1.07,2.97,0.98,94.0,Satisfactory
Thiruvananthapuram,2018-02-24,51.15,90.74,1.63,18.48,11.06,8.57,1.02,8.96,55.15,1.07,2.97,0.98,93.0,Satisfactory
Thiruvananthapuram,2018-02-25,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,84.0,Satisfactory
Thiruvananthapuram,2018-02-26,25.23,59.71,1.6,15.64,9.58,8.06,1.04,8.59,55.48,1.07,2.97,0.98,118.0,Moderate
Thiruvananthapuram,2018-02-27,36.46,72.7,1.7,15.34,9.49,7.58,0.87,7.94,45.0,1.07,2.97,0.98,77.0,Satisfactory
Thiruvananthapuram,2018-02-28,30.47,63.66,1.69,16.4,10.1,6.49,0.9,8.48,49.22,1.07,2.97,0.98,78.0,Satisfactory
Thiruvananthapuram,2018-03-01,27.73,68.91,1.59,15.53,9.56,6.34,1.02,6.84,40.94,1.07,2.97,0.98,70.0,Satisfactory
Thiruvananthapuram,2018-03-02,36.2,69.71,1.68,13.31,8.43,5.54,1.06,7.48,44.56,1.07,2.97,0.98,79.0,Satisfactory
Thiruvananthapuram,2018-03-03,39.89,72.3,1.71,13.26,8.42,5.51,0.96,10.33,55.98,1.07,2.97,0.98,85.0,Satisfactory
Thiruvananthapuram,2018-03-05,46.58,94.17,1.62,13.94,8.7,7.11,1.05,8.75,53.78,1.07,2.97,0.98,95.0,Satisfactory
Thiruvananthapuram,2018-03-06,56.15,95.3,1.62,13.27,8.35,6.97,1.05,7.85,50.74,1.07,2.97,0.98,94.0,Satisfactory
Thiruvananthapuram,2018-03-07,57.18,91.27,1.62,14.89,9.23,6.99,1.08,7.87,51.6,1.07,2.97,0.98,97.0,Satisfactory
Thiruvananthapuram,2018-03-08,52.59,91.55,1.64,15.59,9.61,5.51,1.12,5.89,47.42,1.07,2.97,0.98,90.0,Satisfactory
Thiruvananthapuram,2018-03-09,56.09,90.79,1.65,11.94,7.44,6.04,1.1,8.26,51.29,1.07,2.97,0.98,91.0,Satisfactory
Thiruvananthapuram,2018-03-10,52.85,89.77,1.64,15.05,9.29,5.68,1.04,9.76,59.25,1.07,2.97,0.98,92.0,Satisfactory
Thiruvananthapuram,2018-03-12,44.16,74.65,1.66,15.94,9.79,4.27,1.18,10.69,41.66,1.07,2.97,0.98,95.0,Satisfactory
Thiruvananthapuram,2018-03-13,25.16,41.85,1.63,15.51,9.43,3.63,1.22,4.27,27.62,1.07,2.97,0.98,89.0,Satisfactory
Thiruvananthapuram,2018-03-14,18.74,36.01,1.55,11.66,7.47,4.69,0.94,5.86,29.59,1.07,2.97,0.98,69.0,Satisfactory
Thiruvananthapuram,2018-03-15,13.15,27.9,1.65,8.65,5.92,4.97,0.76,4.85,29.45,1.07,2.97,0.98,55.0,Satisfactory
Thiruvananthapuram,2018-03-16,17.31,32.91,1.57,8.18,5.45,5.47,1.0,4.3,28.14,1.07,2.97,0.98,60.0,Satisfactory
Thiruvananthapuram,2018-03-17,20.51,38.78,1.71,11.64,7.5,5.31,0.87,5.38,33.22,1.07,2.97,0.98,62.0,Satisfactory
Thiruvananthapuram,2018-03-18,27.78,45.87,1.63,13.71,8.61,3.66,1.0,4.79,33.06,1.07,2.97,0.98,65.0,Satisfactory
Thiruvananthapuram,2018-03-19,22.23,40.88,1.56,13.36,8.26,4.15,1.15,6.05,31.39,1.07,2.97,0.98,74.0,Satisfactory
Thiruvananthapuram,2018-03-20,40.89,66.78,1.74,15.58,9.7,5.47,1.18,5.52,42.72,1.07,2.97,0.98,78.0,Satisfactory
Thiruvananthapuram,2018-03-21,42.91,66.95,1.66,13.82,8.68,5.71,1.17,5.64,40.37,1.07,2.97,0.98,78.0,Satisfactory
Thiruvananthapuram,2018-03-22,30.46,58.81,1.73,9.81,6.61,4.87,1.1,6.17,42.66,1.07,2.97,0.98,71.0,Satisfactory
Thiruvananthapuram,2018-03-23,31.97,76.01,1.67,9.99,6.63,4.58,1.12,5.32,38.36,1.07,2.97,0.98,68.0,Satisfactory
Thiruvananthapuram,2018-03-24,30.17,81.22,1.68,12.55,7.86,4.23,0.93,5.45,33.2,1.07,2.97,0.98,82.0,Satisfactory
Thiruvananthapuram,2018-03-25,41.77,84.28,1.66,13.53,8.56,5.2,1.19,4.98,41.53,1.07,2.97,0.98,82.0,Satisfactory
Thiruvananthapuram,2018-03-26,44.52,77.71,1.72,16.65,10.22,5.18,1.18,5.59,54.65,1.07,2.97,0.98,97.0,Satisfactory
Thiruvananthapuram,2018-03-27,43.41,71.97,1.63,14.58,9.05,4.77,1.47,5.05,46.2,1.07,2.97,0.98,90.0,Satisfactory
Thiruvananthapuram,2018-03-28,24.17,40.97,1.75,14.6,8.31,4.49,1.82,10.06,24.33,1.07,2.97,0.98,105.0,Moderate
Thiruvananthapuram,2018-03-29,35.1,61.25,1.77,14.14,8.95,6.25,1.36,5.43,35.77,1.07,2.97,0.98,91.0,Satisfactory
Thiruvananthapuram,2018-04-01,27.92,64.64,1.72,9.95,6.69,4.08,0.8,8.77,42.71,1.07,2.97,0.98,74.0,Satisfactory
Thiruvananthapuram,2018-04-02,28.27,63.12,1.77,8.04,5.71,3.87,0.82,7.8,42.65,1.07,2.97,0.98,64.0,Satisfactory
Thiruvananthapuram,2018-04-03,33.99,67.92,1.66,11.49,7.43,4.21,0.89,6.01,60.0,1.07,2.97,0.98,93.0,Satisfactory
Thiruvananthapuram,2018-04-04,32.84,61.69,1.68,13.51,8.43,4.08,0.97,7.72,56.52,1.07,2.97,0.98,137.0,Moderate
Thiruvananthapuram,2018-04-05,43.66,78.18,1.64,10.07,6.71,4.47,0.99,8.52,43.56,1.07,2.97,0.98,72.0,Satisfactory
Thiruvananthapuram,2018-04-06,33.37,72.54,1.8,12.99,8.3,4.81,1.01,11.26,55.6,1.07,2.97,0.98,118.0,Moderate
Thiruvananthapuram,2018-04-08,25.7,45.04,1.67,8.42,5.81,4.97,0.83,6.31,51.95,1.07,2.97,0.98,122.0,Moderate
Thiruvananthapuram,2018-04-09,20.2,39.62,1.7,9.04,6.2,4.61,0.86,4.92,52.8,1.07,2.97,0.98,126.0,Moderate
Thiruvananthapuram,2018-04-10,15.2,35.43,1.94,10.9,7.33,4.31,0.95,6.68,36.52,1.07,2.97,0.98,73.0,Satisfactory
Thiruvananthapuram,2018-04-12,18.61,32.92,3.44,9.08,7.27,3.98,0.86,6.4,33.77,1.07,2.97,0.98,62.0,Satisfactory
Thiruvananthapuram,2018-04-13,15.54,30.35,2.63,14.89,10.05,3.7,1.12,5.33,28.84,1.07,2.97,0.98,84.0,Satisfactory
Thiruvananthapuram,2018-04-14,9.71,25.04,2.73,10.86,8.0,5.17,0.82,5.77,36.91,1.07,2.97,0.98,61.0,Satisfactory
Thiruvananthapuram,2018-04-15,17.78,31.97,2.78,11.68,8.47,3.85,0.84,5.38,33.24,1.07,2.97,0.98,58.0,Satisfactory
Thiruvananthapuram,2018-04-16,17.81,32.97,2.76,12.86,9.06,4.23,0.88,5.76,35.33,1.07,2.97,0.98,60.0,Satisfactory
Thiruvananthapuram,2018-04-17,21.46,37.77,2.73,14.32,9.84,4.07,0.95,6.29,29.03,1.07,2.97,0.98,62.0,Satisfactory
Thiruvananthapuram,2018-04-18,30.07,56.12,2.77,18.95,12.32,3.96,1.13,5.61,32.06,1.07,2.97,0.98,71.0,Satisfactory
Thiruvananthapuram,2018-04-19,19.84,41.6,2.79,12.49,8.92,4.44,0.94,5.74,34.88,1.07,2.97,0.98,66.0,Satisfactory
Thiruvananthapuram,2018-04-20,16.04,37.06,2.67,14.91,10.11,3.72,0.99,5.67,34.04,1.07,2.97,0.98,61.0,Satisfactory
Thiruvananthapuram,2018-04-21,26.07,52.84,2.67,14.21,9.72,3.99,0.95,7.09,42.16,1.07,2.97,0.98,66.0,Satisfactory
Thiruvananthapuram,2018-04-22,28.02,53.8,2.64,11.86,8.46,3.93,0.83,6.37,37.8,1.07,2.97,0.98,58.0,Satisfactory
Thiruvananthapuram,2018-04-23,26.83,58.59,2.64,13.39,9.24,3.85,0.88,7.11,43.28,1.07,2.97,0.98,65.0,Satisfactory
Thiruvananthapuram,2018-04-24,21.79,57.52,2.76,9.46,7.24,3.21,0.85,6.11,39.92,1.07,2.97,0.98,62.0,Satisfactory
Thiruvananthapuram,2018-04-25,24.34,52.44,2.81,12.39,8.88,3.42,0.78,4.82,44.63,1.07,2.97,0.98,60.0,Satisfactory
Thiruvananthapuram,2018-04-26,29.15,72.46,2.76,12.32,8.8,3.41,0.88,6.16,45.22,1.07,2.97,0.98,62.0,Satisfactory
Thiruvananthapuram,2018-04-27,35.06,72.5,2.85,14.31,9.88,3.14,0.93,6.46,44.64,1.07,2.97,0.98,83.0,Satisfactory
Thiruvananthapuram,2018-04-28,35.77,68.55,2.71,14.79,10.0,2.83,1.12,5.78,38.39,1.07,2.97,0.98,70.0,Satisfactory
Thiruvananthapuram,2018-04-29,46.14,76.45,2.84,11.89,8.64,3.24,1.03,7.98,40.11,1.07,2.97,0.98,78.0,Satisfactory
Thiruvananthapuram,2018-04-30,29.38,59.65,2.91,11.71,8.61,3.37,0.86,6.53,42.29,1.07,2.97,0.98,65.0,Satisfactory
Thiruvananthapuram,2018-05-01,23.65,53.26,2.94,8.97,7.16,3.41,0.77,6.11,41.94,1.07,2.97,0.98,61.0,Satisfactory
Thiruvananthapuram,2018-05-02,64.52,56.07,2.82,9.89,7.55,2.91,0.84,5.52,43.25,1.07,2.97,0.98,65.0,Satisfactory
Thiruvananthapuram,2018-05-03,22.42,50.04,2.82,12.9,9.16,3.45,0.91,5.02,51.25,1.07,2.97,0.98,65.0,Satisfactory
Thiruvananthapuram,2018-05-04,28.82,55.18,2.78,9.75,7.44,3.67,0.89,6.05,55.05,1.07,2.97,0.98,70.0,Satisfactory
Thiruvananthapuram,2018-05-05,26.48,46.4,2.98,9.51,7.47,3.76,0.89,6.5,58.65,1.07,2.97,0.98,82.0,Satisfactory
Thiruvananthapuram,2018-05-06,18.29,30.75,2.86,9.51,7.39,3.1,0.86,5.61,38.56,1.07,2.97,0.98,58.0,Satisfactory
Thiruvananthapuram,2018-05-07,16.81,30.01,2.87,11.28,8.33,2.83,0.87,6.59,35.64,1.07,2.97,0.98,60.0,Satisfactory
Thiruvananthapuram,2018-05-08,13.97,27.82,2.89,9.77,7.55,2.92,0.88,5.77,33.45,1.07,2.97,0.98,55.0,Satisfactory
Thiruvananthapuram,2018-05-09,23.21,42.75,2.9,13.19,9.36,2.66,1.01,5.79,34.32,1.07,2.97,0.98,67.0,Satisfactory
Thiruvananthapuram,2018-05-10,11.28,28.12,2.79,11.06,8.15,2.63,0.86,6.3,30.24,1.07,2.97,0.98,54.0,Satisfactory
Thiruvananthapuram,2018-05-11,12.24,28.73,2.97,10.15,7.71,2.9,0.96,6.78,27.94,1.07,2.97,0.98,62.0,Satisfactory
Thiruvananthapuram,2018-05-13,9.35,23.59,3.04,8.45,6.96,3.55,0.8,7.13,34.91,1.07,2.97,0.98,54.0,Satisfactory
Thiruvananthapuram,2018-05-14,10.52,24.27,3.05,12.44,9.09,4.38,0.77,6.43,40.44,1.07,2.97,0.98,56.0,Satisfactory
Thiruvananthapuram,2018-05-15,26.65,46.65,2.92,15.18,10.45,3.81,1.06,7.11,41.88,1.07,2.97,0.98,64.0,Satisfactory
Thiruvananthapuram,2018-05-16,28.45,50.52,3.08,10.55,8.1,3.65,0.95,6.16,39.76,1.07,2.97,0.98,70.0,Satisfactory
Thiruvananthapuram,2018-05-17,21.54,33.39,3.27,8.35,7.1,3.32,0.96,4.77,34.53,1.07,2.97,0.98,60.0,Satisfactory
Thiruvananthapuram,2018-05-18,8.96,23.2,3.2,8.44,6.91,3.27,0.89,5.58,31.18,1.07,2.97,0.98,56.0,Satisfactory
Thiruvananthapuram,2018-05-19,13.25,30.44,3.16,6.8,6.06,3.57,0.9,5.87,29.52,1.07,2.97,0.98,61.0,Satisfactory
Thiruvananthapuram,2018-05-20,10.25,24.91,3.55,3.92,4.59,3.65,0.86,4.19,30.25,1.07,2.97,0.98,53.0,Satisfactory
Thiruvananthapuram,2018-05-21,15.69,35.89,3.73,5.86,3.19,1.78,1.0,5.19,35.44,1.07,2.97,0.98,74.0,Satisfactory
Thiruvananthapuram,2018-05-22,18.72,43.92,3.37,12.91,4.66,2.28,0.88,6.47,43.48,1.07,2.97,0.98,65.0,Satisfactory
Thiruvananthapuram,2018-05-23,22.04,45.18,2.97,12.1,8.85,3.99,0.89,6.99,46.45,1.07,2.97,0.98,67.0,Satisfactory
Thiruvananthapuram,2018-05-24,25.68,65.82,2.84,11.73,8.54,4.65,0.95,6.68,41.31,1.07,2.97,0.98,67.0,Satisfactory
Thiruvananthapuram,2018-05-26,22.6,44.1,2.88,15.31,10.47,2.75,0.95,5.08,54.81,1.07,2.97,0.98,78.0,Satisfactory
Thiruvananthapuram,2018-05-27,10.94,27.03,2.94,8.48,6.89,2.12,0.74,4.98,56.46,1.07,2.97,0.98,69.0,Satisfactory
Thiruvananthapuram,2018-05-28,13.24,40.0,3.0,7.56,6.47,3.52,1.0,5.22,50.82,1.07,2.97,0.98,83.0,Satisfactory
Thiruvananthapuram,2018-05-29,14.46,41.09,3.08,7.98,6.53,4.01,0.89,5.53,43.54,1.07,2.97,0.98,59.0,Satisfactory
Thiruvananthapuram,2018-05-30,14.78,32.33,3.1,12.02,8.92,3.44,0.86,4.93,40.51,1.07,2.97,0.98,59.0,Satisfactory
Thiruvananthapuram,2018-05-31,18.75,42.4,2.8,15.81,10.54,3.65,1.0,5.15,32.53,1.07,2.97,0.98,59.0,Satisfactory
Thiruvananthapuram,2018-06-01,17.99,36.25,2.85,16.73,11.14,3.44,1.01,6.04,26.52,1.07,2.97,0.98,66.0,Satisfactory
Thiruvananthapuram,2018-06-02,13.59,27.32,3.1,16.03,10.85,3.04,0.86,5.44,28.29,1.07,2.97,0.98,59.0,Satisfactory
Thiruvananthapuram,2018-06-03,11.68,22.6,3.15,13.39,9.69,2.72,0.72,4.82,30.1,1.07,2.97,0.98,49.0,Good
Thiruvananthapuram,2018-06-04,16.7,30.1,2.79,17.41,11.47,2.6,0.92,5.28,29.15,1.07,2.97,0.98,58.0,Satisfactory
Thiruvananthapuram,2018-06-05,17.04,37.16,2.97,22.39,14.09,2.32,1.08,5.86,24.34,1.07,2.97,0.98,78.0,Satisfactory
Thiruvananthapuram,2018-06-06,17.49,33.78,3.24,14.35,10.11,2.67,0.92,6.22,26.6,1.07,2.97,0.98,70.0,Satisfactory
Thiruvananthapuram,2018-06-07,15.77,27.33,2.73,19.38,12.49,3.26,0.73,6.53,20.39,1.07,2.97,0.98,64.0,Satisfactory
Thiruvananthapuram,2018-06-08,13.57,43.69,3.22,9.14,7.38,2.87,0.89,4.84,26.3,1.07,2.97,0.98,60.0,Satisfactory
Thiruvananthapuram,2018-06-09,10.75,40.67,3.19,2.08,3.59,2.36,0.6,6.0,28.03,1.07,2.97,0.98,51.0,Satisfactory
Thiruvananthapuram,2018-06-10,5.19,36.92,3.19,1.89,3.16,2.39,0.58,5.36,23.88,1.07,2.97,0.98,44.0,Good
Thiruvananthapuram,2018-06-11,13.23,43.69,3.06,5.15,5.14,2.1,0.8,5.64,24.69,1.07,2.97,0.98,48.0,Good
Thiruvananthapuram,2018-06-12,13.4,53.74,3.01,9.16,7.3,2.12,0.86,5.95,24.44,1.07,2.97,0.98,53.0,Satisfactory
Thiruvananthapuram,2018-06-13,13.5,39.6,3.08,13.25,9.46,1.65,0.79,4.97,25.84,1.07,2.97,0.98,59.0,Satisfactory
Thiruvananthapuram,2018-06-14,13.45,28.3,3.18,9.14,7.36,1.83,0.7,5.79,28.12,1.07,2.97,0.98,49.0,Good
Thiruvananthapuram,2018-06-15,12.81,30.9,3.21,9.67,7.75,1.97,0.76,5.97,28.01,1.07,2.97,0.98,46.0,Good
Thiruvananthapuram,2018-06-16,12.34,28.76,3.12,14.24,10.07,1.48,0.71,5.94,27.71,1.07,2.97,0.98,54.0,Satisfactory
Thiruvananthapuram,2018-06-17,11.32,31.95,3.25,11.75,8.89,1.56,0.76,5.44,20.83,1.07,2.97,0.98,47.0,Good
Thiruvananthapuram,2018-06-18,13.09,38.2,3.06,14.69,10.31,1.54,0.93,5.25,24.01,1.07,2.97,0.98,56.0,Satisfactory
Thiruvananthapuram,2018-06-19,15.52,63.21,2.99,12.1,8.82,1.51,0.93,6.17,20.66,1.07,2.97,0.98,66.0,Satisfactory
Thiruvananthapuram,2018-06-20,16.72,49.12,3.03,10.55,7.92,1.42,0.71,5.1,25.56,1.07,2.97,0.98,59.0,Satisfactory
Thiruvananthapuram,2018-06-21,20.49,44.95,3.04,12.9,9.3,1.84,0.77,6.0,28.31,1.07,2.97,0.98,57.0,Satisfactory
Thiruvananthapuram,2018-06-22,19.2,45.68,3.05,14.11,9.99,2.13,0.98,5.57,30.81,1.07,2.97,0.98,66.0,Satisfactory
Thiruvananthapuram,2018-06-23,17.08,44.56,3.12,13.06,9.49,2.71,0.74,5.87,27.3,1.07,2.97,0.98,53.0,Satisfactory
Thiruvananthapuram,2018-06-24,15.29,25.55,3.1,10.06,7.85,2.53,0.81,5.83,29.0,1.07,2.97,0.98,51.0,Satisfactory
Thiruvananthapuram,2018-06-25,13.66,41.84,3.15,8.46,7.0,2.29,0.62,5.71,25.78,1.07,2.97,0.98,44.0,Good
Thiruvananthapuram,2018-06-26,15.12,39.79,3.24,5.81,5.72,2.89,0.94,5.67,24.74,1.07,2.97,0.98,55.0,Satisfactory
Thiruvananthapuram,2018-06-27,13.41,39.18,3.26,2.6,3.96,2.54,0.83,5.64,22.35,1.07,2.97,0.98,51.0,Satisfactory
Thiruvananthapuram,2018-06-28,14.5,34.99,3.53,5.59,5.83,3.13,0.67,6.63,26.13,1.07,2.97,0.98,51.0,Satisfactory
Thiruvananthapuram,2018-06-29,17.1,38.49,3.04,8.25,6.86,3.6,0.83,5.19,29.35,1.07,2.97,0.98,49.0,Good
Thiruvananthapuram,2018-06-30,15.49,35.9,3.1,10.12,7.91,4.25,0.8,5.16,35.28,1.07,2.97,0.98,52.0,Satisfactory
Thiruvananthapuram,2018-07-01,17.82,33.89,3.26,7.74,6.75,3.45,0.68,6.42,33.36,1.07,2.97,0.98,48.0,Good
Thiruvananthapuram,2018-07-02,19.23,34.53,3.1,9.0,7.28,3.03,0.74,5.33,32.83,1.07,2.97,0.98,46.0,Good
Thiruvananthapuram,2018-07-03,23.0,43.26,3.11,9.57,7.62,2.94,0.83,6.47,30.42,1.07,2.97,0.98,53.0,Satisfactory
Thiruvananthapuram,2018-07-04,18.41,42.32,3.16,6.67,6.12,2.42,0.88,6.52,28.5,1.07,2.97,0.98,56.0,Satisfactory
Thiruvananthapuram,2018-07-05,19.07,40.65,2.94,7.66,6.46,2.48,0.8,5.86,28.1,1.07,2.97,0.98,51.0,Satisfactory
Thiruvananthapuram,2018-07-06,18.6,46.16,3.02,8.43,6.94,2.39,0.78,6.89,31.54,1.07,2.97,0.98,51.0,Satisfactory
Thiruvananthapuram,2018-07-07,16.08,44.91,3.13,8.66,7.15,1.89,0.78,5.85,29.99,1.07,2.97,0.98,53.0,Satisfactory
Thiruvananthapuram,2018-07-08,7.0,36.83,3.17,7.14,6.37,1.98,0.72,5.98,29.37,1.07,2.97,0.98,46.0,Good
Thiruvananthapuram,2018-07-09,15.77,29.21,3.28,11.32,8.48,1.88,0.79,7.12,29.82,1.07,2.97,0.98,50.0,Good
Thiruvananthapuram,2018-07-10,10.73,27.82,3.1,14.09,9.82,1.69,0.81,6.66,27.51,1.07,2.97,0.98,65.0,Satisfactory
